,x,y
0,1180,177
1,1239,190
2,1125,202
3,1216,257
4,1114,258
5,1282,270
6,1008,273
7,1321,284
8,952,295
9,1374,308
10,1189,309
11,907,318
12,1419,338
13,948,346
14,865,349
15,1467,378
16,820,387
17,1507,403
18,790,430
19,1546,450
20,755,467
21,1582,486
22,724,502
23,897,515
24,1561,536
25,850,547
26,694,548
27,1646,565
28,604,587
29,1677,611
30,648,636
31,546,642
32,1750,658
33,624,680
34,1781,701
35,1735,703
36,545,705
37,1762,751
38,580,782
39,618,819
40,561,832
41,1810,833
42,1835,875
43,1847,919
44,520,920
45,1875,964
46,502,972
47,395,995
48,486,1018
49,1132,1038
50,1924,1058
51,469,1060
52,531,1060
53,1956,1105
54,438,1145
55,2001,1191
56,419,1192
57,477,1193
58,405,1233
59,2028,1235
60,392,1278
61,2043,1285
62,376,1321
63,2069,1325
64,359,1365
65,2086,1365
66,2109,1402
67,349,1409
68,2126,1443
69,330,1449
70,2149,1481
71,318,1492
72,2174,1524
73,1690,1526
74,1734,1535
75,304,1539
76,2191,1568
77,2203,1611
78,275,1627
79,2223,1654
80,258,1674
81,2243,1698
82,244,1719
83,1775,1739
84,228,1761
85,2412,1799
86,212,1806
87,2193,1817
88,2295,1832
89,2437,1844
90,326,1849
91,924,1849
92,1465,1849
93,456,1859
94,825,1860
95,524,1863
